1000
2997
2997
2997
19952
4000
1502496
5995
900
2697
2697
2697
17752
3600
1217246
5395
800
2397
2397
2397
15552
3200
961996
4795
700
2097
2097
2097
13352
2800
736746
4195
600
1797
1797
1797
11152
2400
541496
3595
500
1497
1497
1497
8976
2000
376246
2995
400
1197
1197
1197
6976
1600
240996
2395
300
897
897
897
4976
1200
135746
1795
200
597
597
597
3088
800
60496
1195
100
297
297
297
1344
400
15246
595
